x,y,z,mag,raise-hand
-4.405331054687499,8.777143286132812,0.07900865478515624,9.820968808332065,raise-hand
-4.4196962646484375,8.765172277832031,-0.143652099609375,9.817463830213212,raise-hand
-4.367023828124999,8.817844714355468,0.00718260498046875,9.83998648940701,raise-hand
-4.637568615722656,8.865728747558594,-0.1580173095703125,10.006655703128116,raise-hand
-4.402936853027343,8.743624462890624,-0.076614453125,9.789928061749652,raise-hand
-4.515464331054687,8.674192614746094,-0.21787235107421873,9.78153893843425,raise-hand
-4.3622354248046875,8.825027319335938,-0.2753331909179687,9.848147716929699,raise-hand
-4.627991809082031,8.690952026367187,-0.12689268798828124,9.847185235579312,raise-hand
-4.855440966796874,9.552864624023437,-0.507570751953125,10.728008089818262,raise-hand
-5.6407391113281244,11.736376538085937,-0.4285620971679687,13.028589234331163,raise-hand
-6.323086584472656,13.663708874511718,-1.9201497314453124,15.177790983977802,raise-hand
-6.7085530517578125,13.077129467773437,-3.3327287109375,15.070603167287784,raise-hand
-7.7979148071289055,10.544064111328124,-4.546588952636719,13.880066081516912,raise-hand
-4.5585599609375,8.137891442871092,-4.704606262207031,10.4469644459917,raise-hand
-2.9759926635742184,6.4284314575195305,-2.4396914916992185,7.492219825415149,raise-hand
-3.526659045410156,5.257666845703125,-3.6104561035156246,7.288057214264468,raise-hand
-0.19393033447265623,3.0813375366210938,-3.189076611328125,4.4387452756537975,raise-hand
2.5330653564453125,2.6431986328124997,-5.058948107910156,6.244667731036859,raise-hand
2.568978381347656,7.364564306640625,-5.547365246582031,9.571296596045013,raise-hand
-4.61602080078125,5.97592734375,-3.6176387084960937,8.372972320283484,raise-hand
-4.857835168457031,6.909665991210937,-4.84586416015625,9.737784455032973,raise-hand
-3.4620156005859375,7.307103466796875,-4.498704919433593,9.2529810896441,raise-hand
-2.7653029174804686,7.738059765625,-4.836287353515624,9.534890902762632,raise-hand
-3.5984850952148437,7.821856823730468,-4.929661218261718,9.921295221807275,raise-hand
-3.6631285400390623,7.414842541503906,-6.119579443359375,10.288228865054055,raise-hand
-3.2345664428710936,7.493851196289062,-5.45877978515625,9.81929236596514,raise-hand
-3.342305517578125,7.60398447265625,-5.331887097167969,9.870187741384497,raise-hand
-2.8850130004882812,7.690175732421874,-4.99909306640625,9.615250090096863,raise-hand
-3.6272155151367187,7.71890615234375,-5.080495922851562,9.92721730416183,raise-hand
-3.337517114257812,7.711723547363281,-4.786009118652344,9.67034559065727,raise-hand
-2.35589443359375,7.740453967285156,-5.358223315429687,9.704402263916766,raise-hand
-3.086125939941406,7.56567724609375,-5.348646508789062,9.765841744838042,raise-hand
-2.7246014892578123,7.726088757324218,-5.398924743652343,9.811436650610302,raise-hand
-2.3535002319335936,7.867346655273437,-5.252878442382812,9.748171042118807,raise-hand
-2.2768857788085937,7.766790185546874,-4.963180041503906,9.49422955064974,raise-hand
-1.5203180541992187,7.694964135742187,-5.4013189453125,9.523554293711689,raise-hand
